time,load
2014-01-02 14:00:00,676.0157737878666
2014-01-02 14:15:00,671.6633786473778
2014-01-02 14:30:00,678.3300703144445
2014-01-02 14:45:00,657.4884974412
2014-01-02 15:00:00,676.7981615480222
2014-01-02 15:15:00,694.7403192721445
2014-01-02 15:30:00,661.9460860257668
2014-01-02 15:45:00,702.3405823806889
2014-01-02 16:00:00,675.1413565996222
2014-01-02 16:15:00,692.1696455759778
2014-01-02 16:30:00,685.7593902815222
2014-01-02 16:45:00,644.7008398865445
2014-01-02 17:00:00,655.6475961378222
2014-01-02 17:15:00,663.7146497397223
2014-01-02 17:30:00,663.5634396718444
2014-01-02 17:45:00,702.5378255229
2014-01-02 18:00:00,679.9342566862223
2014-01-02 18:15:00,691.0585352449557
2014-01-02 18:30:00,677.3701653669667
2014-01-02 18:45:00,638.4746881951556
2014-01-02 19:00:00,687.5674030400445
2014-01-02 19:15:00,669.5397797321888
2014-01-02 19:30:00,713.0966433185778
2014-01-02 19:45:00,750.0000000050001
2014-01-02 20:00:00,729.8947733508777
2014-01-02 20:15:00,764.0696953127444
2014-01-02 20:30:00,732.3471480909667
2014-01-02 20:45:00,702.0775950540333
2014-01-02 21:00:00,735.6278616343111
2014-01-02 21:15:00,729.6120854185223
2014-01-02 21:30:00,718.967775782611
2014-01-02 21:45:00,684.4575956171112
2014-01-02 22:00:00,629.9671433610445
2014-01-02 22:15:00,630.1972508264666
2014-01-02 22:30:00,611.6831102865333
2014-01-02 22:45:00,586.5351744344778
2014-01-02 23:00:00,601.8869244792222
2014-01-02 23:15:00,568.9677887135666
2014-01-02 23:30:00,549.8882311624222
2014-01-02 23:45:00,555.7264993054556
2014-01-03 00:00:00,495.0098720052889
2014-01-03 00:15:00,484.7403002637333
2014-01-03 00:30:00,493.98423176833336
2014-01-03 00:45:00,508.2577354601
2014-01-03 01:00:00,522.9125664069778
2014-01-03 01:15:00,433.2018391469112
2014-01-03 01:30:00,415.3977598514111
2014-01-03 01:45:00,428.5798774295
2014-01-03 02:00:00,374.9901388894778
2014-01-03 02:15:00,383.3859424017888
2014-01-03 02:30:00,383.4911290351556
2014-01-03 02:45:00,342.72189027965555
2014-01-03 03:00:00,366.48914783006666
2014-01-03 03:15:00,365.04273381077775
2014-01-03 03:30:00,346.52202226773335
2014-01-03 03:45:00,381.19658467827776
2014-01-03 04:00:00,339.8093278648222
2014-01-03 04:15:00,328.72450896221113
2014-01-03 04:30:00,362.04470507845554
2014-01-03 04:45:00,336.02892109421106
2014-01-03 05:00:00,335.79222799642224
2014-01-03 05:15:00,340.28270649094446
2014-01-03 05:30:00,295.54241620933334
2014-01-03 05:45:00,311.61078656595555
2014-01-03 06:00:00,325.1939352633444
2014-01-03 06:15:00,305.00987569442225
2014-01-03 06:30:00,334.99014064666665
2014-01-03 06:45:00,354.14202786173337
2014-01-03 07:00:00,356.8573387118222
2014-01-03 07:15:00,404.6679825944222
2014-01-03 07:30:00,394.7534526467222
2014-01-03 07:45:00,392.4983662320778
2014-01-03 08:00:00,490.24326228306666
2014-01-03 08:15:00,533.3662152779444
2014-01-03 08:30:00,539.5332055549222
2014-01-03 08:45:00,570.3879021686222
2014-01-03 09:00:00,599.5857985242556
2014-01-03 09:15:00,641.3872487421778
2014-01-03 09:30:00,639.5595009122444
2014-01-03 09:45:00,592.4983703543777
2014-01-03 10:00:00,619.0466848529555
2014-01-03 10:15:00,639.8421973098223
2014-01-03 10:30:00,613.8001398424666
2014-01-03 10:45:00,656.4497333379555
2014-01-03 11:00:00,646.2393125437444
2014-01-03 11:15:00,628.6982408003888
2014-01-03 11:30:00,635.0164378491335
2014-01-03 11:45:00,615.1084802098334
2014-01-03 12:00:00,605.8579890195889
2014-01-03 12:15:00,628.4681258694333
2014-01-03 12:30:00,616.1341377620444
2014-01-03 12:45:00,623.8396095513557
2014-01-03 13:00:00,630.7363784745111
2014-01-03 13:15:00,635.5095375007221
2014-01-03 13:30:00,688.3958007831111
2014-01-03 13:45:00,704.2472300362779
2014-01-03 14:00:00,674.1617424497334
2014-01-03 14:15:00,693.0769383701888
2014-01-03 14:30:00,653.5239816387
2014-01-03 14:45:00,652.4983416647889
2014-01-03 15:00:00,684.3721496564223
2014-01-03 15:15:00,663.7541019111667
2014-01-03 15:30:00,696.0420905400666
2014-01-03 15:45:00,700.1841133686556
2014-01-03 16:00:00,659.1781602868555
2014-01-03 16:15:00,715.5095230912111
2014-01-03 16:30:00,693.3399264779555
2014-01-03 16:45:00,665.8777038208111
2014-01-03 17:00:00,658.9480505212111
2014-01-03 17:15:00,607.6068444001555
2014-01-03 17:30:00,605.9960579009332
2014-01-03 17:45:00,622.5904150616889
2014-01-03 18:00:00,606.2524669282889
2014-01-03 18:15:00,644.7140026053556
2014-01-03 18:30:00,669.1781685773778
2014-01-03 18:45:00,650.0920323344556
2014-01-03 19:00:00,699.9605542981111
2014-01-03 19:15:00,681.9526615896334
2014-01-03 19:30:00,666.8704810775
2014-01-03 19:45:00,722.3865906271221
2014-01-03 20:00:00,721.4201090286556
2014-01-03 20:15:00,723.0506154523222
2014-01-03 20:30:00,738.9611907125334
2014-01-03 20:45:00,697.5871178837556
2014-01-03 21:00:00,691.7751639778444
2014-01-03 21:15:00,692.0315640643889
2014-01-03 21:30:00,655.6738965290222
2014-01-03 21:45:00,655.1347734811334
2014-01-03 22:00:00,633.1689804713445
2014-01-03 22:15:00,628.9086184036778
2014-01-03 22:30:00,615.0624538626445
2014-01-03 22:45:00,558.4549844576889
2014-01-03 23:00:00,567.2715319854889
2014-01-03 23:15:00,582.5443786437
2014-01-03 23:30:00,546.0749518229333
2014-01-03 23:45:00,555.5949898857111
2014-01-04 00:00:00,525.0230262596667
2014-01-04 00:15:00,484.7468836384
2014-01-04 00:30:00,501.8146078142111
2014-01-04 00:45:00,466.1670029507556
2014-01-04 01:00:00,498.7179561653445
2014-01-04 01:15:00,538.599612847311
2014-01-04 01:30:00,474.4115821610778
2014-01-04 01:45:00,447.061138541
2014-01-04 02:00:00,416.0617971344333
2014-01-04 02:15:00,394.74031119577774
2014-01-04 02:30:00,412.9914452241333
2014-01-04 02:45:00,371.51872942657775
2014-01-04 03:00:00,355.71993168097777
2014-01-04 03:15:00,363.5305634978666
2014-01-04 03:30:00,343.0703431015889
2014-01-04 03:45:00,354.2669288625889
2014-01-04 04:00:00,336.46941977143337
2014-01-04 04:15:00,310.3155944232445
2014-01-04 04:30:00,351.62392532576666
2014-01-04 04:45:00,328.2051331174
2014-01-04 05:00:00,322.86653218255555
2014-01-04 05:15:00,344.7600262601667
2014-01-04 05:30:00,315.65417918848885
2014-01-04 05:45:00,356.4825788184333
2014-01-04 06:00:00,378.6456335940667
2014-01-04 06:15:00,348.4746848530889
2014-01-04 06:30:00,344.1354345076667
2014-01-04 06:45:00,335.0953222450778
2014-01-04 07:00:00,319.5397703087556
2014-01-04 07:15:00,363.73438519948894
2014-01-04 07:30:00,397.6988776037778
2014-01-04 07:45:00,391.8146079828667
2014-01-04 08:00:00,417.7317543821222
2014-01-04 08:15:00,436.6666591128667
2014-01-04 08:30:00,431.7159701798667
2014-01-04 08:45:00,471.6305094622222
2014-01-04 09:00:00,490.1643714843667
2014-01-04 09:15:00,501.8343317721888
2014-01-04 09:30:00,538.2445777773778
2014-01-04 09:45:00,550.6311497373667
2014-01-04 10:00:00,566.4299859799333
2014-01-04 10:15:00,617.8172250868778
2014-01-04 10:30:00,617.015120747289
2014-01-04 10:45:00,624.6088020414
2014-01-04 11:00:00,650.2695571192
2014-01-04 11:15:00,598.4549700946221
2014-01-04 11:30:00,617.6002674043333
2014-01-04 11:45:00,677.8435354194444
2014-01-04 12:00:00,644.2866432732667
2014-01-04 12:15:00,638.6127433599222
2014-01-04 12:30:00,640.5851293812001
2014-01-04 12:45:00,617.5279405834
2014-01-04 13:00:00,653.5305648435556
2014-01-04 13:15:00,621.8343325530111
2014-01-04 13:30:00,635.943464671011
2014-01-04 13:45:00,693.1887070332334
2014-01-04 14:00:00,676.8770585097557
2014-01-04 14:15:00,675.003290800889
2014-01-04 14:30:00,714.4838815121667
2014-01-04 14:45:00,702.7547827261443
2014-01-04 15:00:00,715.4569389771334
2014-01-04 15:15:00,688.8363144981666
2014-01-04 15:30:00,659.8553560339111
2014-01-04 15:45:00,705.1019081617555
2014-01-04 16:00:00,682.6824557310223
2014-01-04 16:15:00,679.8553737876889
2014-01-04 16:30:00,693.5568940138556
2014-01-04 16:45:00,668.3234814261001
2014-01-04 17:00:00,669.980265106689
2014-01-04 17:15:00,661.3938173188111
2014-01-04 17:30:00,634.7403037761221
2014-01-04 17:45:00,688.9612064680334
2014-01-04 18:00:00,691.0848200539666
2014-01-04 18:15:00,686.4168464433111
2014-01-04 18:30:00,720.1577769974666
2014-01-04 18:45:00,713.4319482647444
2014-01-04 19:00:00,719.2899344626111
2014-01-04 19:15:00,720.0657383685667
2014-01-04 19:30:00,731.7948686638111
2014-01-04 19:45:00,774.8389552948333
2014-01-04 20:00:00,760.4733862846778
2014-01-04 20:15:00,750.5785635417
2014-01-04 20:30:00,778.4681684027778
2014-01-04 20:45:00,756.1472835940667
2014-01-04 21:00:00,738.1590881079111
2014-01-04 21:15:00,748.6653445314333
2014-01-04 21:30:00,710.9664835083888
2014-01-04 21:45:00,724.4312595490001
2014-01-04 22:00:00,714.6548268236334
2014-01-04 22:15:00,691.2163330750333
2014-01-04 22:30:00,706.1407127626555
2014-01-04 22:45:00,672.6824446199334
2014-01-04 23:00:00,662.9585850290222
2014-01-04 23:15:00,672.1499153222667
2014-01-04 23:30:00,630.1906727441
2014-01-04 23:45:00,634.9967080292333
2014-01-05 00:00:00,593.3070361537889
2014-01-05 00:15:00,559.6515372380999
2014-01-05 00:30:00,582.3142666212999
2014-01-05 00:45:00,539.2241938796778
2014-01-05 01:00:00,536.0749565541222
2014-01-05 01:15:00,556.7915750852667
2014-01-05 01:30:00,531.8474795584222
2014-01-05 01:45:00,568.4812507363223
2014-01-05 02:00:00,553.9973646264223
2014-01-05 02:15:00,467.3438539926333
2014-01-05 02:30:00,481.0519419713
2014-01-05 02:45:00,454.1814541218222
2014-01-05 03:00:00,444.17486757567775
2014-01-05 03:15:00,458.4023672308112
2014-01-05 03:30:00,407.45562899056665
2014-01-05 03:45:00,403.8527306424
2014-01-05 04:00:00,388.4878438790112
2014-01-05 04:15:00,343.3070279084111
2014-01-05 04:30:00,361.9723878485778
2014-01-05 04:45:00,353.7080817719445
2014-01-05 05:00:00,329.3951204858445
2014-01-05 05:15:00,366.6535208763556
2014-01-05 05:30:00,373.9184740880444
2014-01-05 05:45:00,395.3188690531111
2014-01-05 06:00:00,396.0092082894111
2014-01-05 06:15:00,355.4569342455889
2014-01-05 06:30:00,351.8211689677667
2014-01-05 06:45:00,337.47534069066666
2014-01-05 07:00:00,303.9776576610556
2014-01-05 07:15:00,330.3813282337889
2014-01-05 07:30:00,345.86455729181114
2014-01-05 07:45:00,321.5647561839
2014-01-05 08:00:00,363.3662059463
2014-01-05 08:15:00,397.46877009428886
2014-01-05 08:30:00,373.8790276034556
2014-01-05 08:45:00,419.2241868478
2014-01-05 09:00:00,454.85863697813335
2014-01-05 09:15:00,464.8849442279667
2014-01-05 09:30:00,495.6278973505223
2014-01-05 09:45:00,513.1952832031
2014-01-05 10:00:00,580.4996677943667
2014-01-05 10:15:00,646.6666539053444
2014-01-05 10:30:00,636.8310242195778
2014-01-05 10:45:00,652.629847786811
2014-01-05 11:00:00,651.6699558606556
2014-01-05 11:15:00,618.3234798190222
2014-01-05 11:30:00,624.852092320189
2014-01-05 11:45:00,595.5687256483778
2014-01-05 12:00:00,604.1157314655668
2014-01-05 12:15:00,660.4470659298445
2014-01-05 12:30:00,604.3918626296665
2014-01-05 12:45:00,614.8915144103223
2014-01-05 13:00:00,623.3925082029556
2014-01-05 13:15:00,636.0815276916778
2014-01-05 13:30:00,664.1222822061222
2014-01-05 13:45:00,643.9118934897333
2014-01-05 14:00:00,639.8421953136334
2014-01-05 14:15:00,654.5627880655333
2014-01-05 14:30:00,642.9717093728666
2014-01-05 14:45:00,682.3997426223556
2014-01-05 15:00:00,689.4017409767
2014-01-05 15:15:00,674.411570488489
2014-01-05 15:30:00,678.5733278668222
2014-01-05 15:45:00,647.2715318152444
2014-01-05 16:00:00,645.009839408211
2014-01-05 16:15:00,646.6074683556111
2014-01-05 16:30:00,646.7455381035777
2014-01-05 16:45:00,681.3017849847112
2014-01-05 17:00:00,661.4858685342444
2014-01-05 17:15:00,646.206432725489
2014-01-05 17:30:00,673.1558251754334
2014-01-05 17:45:00,654.9901426661444
2014-01-05 18:00:00,654.5627875439001
2014-01-05 18:15:00,687.0151456642889
2014-01-05 18:30:00,682.6561767390223
2014-01-05 18:45:00,702.6167033006445
2014-01-05 19:00:00,718.5996022570112
2014-01-05 19:15:00,703.3925186655333
2014-01-05 19:30:00,729.5660572916667
2014-01-05 19:45:00,721.0782309032445
2014-01-05 20:00:00,732.8336647567222
2014-01-05 20:15:00,765.6410382806888
2014-01-05 20:30:00,722.5180621543111
2014-01-05 20:45:00,756.4760006931888
2014-01-05 21:00:00,771.6436645824
2014-01-05 21:15:00,725.0098443582111
2014-01-05 21:30:00,743.2215473110667
2014-01-05 21:45:00,716.9493693611333
2014-01-05 22:00:00,723.3859217895223
2014-01-05 22:15:00,744.9046617200778
2014-01-05 22:30:00,702.8205303842444
2014-01-05 22:45:00,740.7560569467223
2014-01-05 23:00:00,742.6166649305777
2014-01-05 23:15:00,742.8533591162889
2014-01-05 23:30:00,717.1597657997332
2014-01-05 23:45:00,665.6081517380778
2014-01-06 00:00:00,693.0309208355224
2014-01-06 00:15:00,646.0092024746446
2014-01-06 00:30:00,626.2064510425112
2014-01-06 00:45:00,654.3589636711666
2014-01-06 01:00:00,615.1413565991556
2014-01-06 01:15:00,624.9638575972333
2014-01-06 01:30:00,582.3339822474555
2014-01-06 01:45:00,537.3372760841222
2014-01-06 02:00:00,551.7488489572555
2014-01-06 02:15:00,553.2084073318333
2014-01-06 02:30:00,578.2314213098889
2014-01-06 02:45:00,500.5917254774778
2014-01-06 03:00:00,470.6969269966445
2014-01-06 03:15:00,467.8566865014778
2014-01-06 03:30:00,403.9447725690556
2014-01-06 03:45:00,408.3431964397667
2014-01-06 04:00:00,404.52334044917774
2014-01-06 04:15:00,380.6311773438
2014-01-06 04:30:00,404.1617384958556
2014-01-06 04:45:00,384.43787013816666
2014-01-06 05:00:00,352.2024999146556
2014-01-06 05:15:00,373.2149894534666
2014-01-06 05:30:00,350.5325434900222
2014-01-06 05:45:00,350.72978374563337
2014-01-06 06:00:00,401.0059200522
2014-01-06 06:15:00,364.45759542073336
2014-01-06 06:30:00,325.7922414285222
2014-01-06 06:45:00,338.6061723979111
2014-01-06 07:00:00,309.9539846783556
2014-01-06 07:15:00,320.42078085936663
2014-01-06 07:30:00,352.0512774310333
2014-01-06 07:45:00,316.4036878036556
2014-01-06 08:00:00,323.33990980902223
2014-01-06 08:15:00,366.9559506518111
2014-01-06 08:30:00,345.4437868080778
2014-01-06 08:45:00,377.0085482629556
2014-01-06 09:00:00,402.6495750417777
2014-01-06 09:15:00,380.9138732205888
2014-01-06 09:30:00,429.5529197469556
2014-01-06 09:45:00,452.7810527332
2014-01-06 10:00:00,454.6087968297889
2014-01-06 10:15:00,508.2643236125556
2014-01-06 10:30:00,521.8737839862778
2014-01-06 10:45:00,544.9638413186
2014-01-06 11:00:00,572.7876322038445
2014-01-06 11:15:00,540.5719991318333
2014-01-06 11:30:00,560.769221525889
2014-01-06 11:45:00,580.3089954849444
2014-01-06 12:00:00,549.6186741756221
2014-01-06 12:15:00,553.3267633210444
2014-01-06 12:30:00,563.6686365441223
2014-01-06 12:45:00,578.3168880620556
2014-01-06 13:00:00,622.524659680511
2014-01-06 13:15:00,621.3675362869444
2014-01-06 13:30:00,592.3734328981001
2014-01-06 13:45:00,620.486532380289
2014-01-06 14:00:00,597.3964565535999
2014-01-06 14:15:00,604.9835780383222
2014-01-06 14:30:00,644.1288611548999
2014-01-06 14:45:00,637.3898768232222
2014-01-06 15:00:00,640.2892700944112
2014-01-06 15:15:00,673.3859389779112
2014-01-06 15:30:00,654.0039395839
2014-01-06 15:45:00,656.3839448792667
2014-01-06 16:00:00,648.0604835072778
2014-01-06 16:15:00,644.2274775176111
2014-01-06 16:30:00,689.2833783006888
2014-01-06 16:45:00,691.4727353316555
2014-01-06 17:00:00,685.4832484394666
2014-01-06 17:15:00,705.6081788194444
2014-01-06 17:30:00,687.7383451418
2014-01-06 17:45:00,692.195936026689
2014-01-06 18:00:00,705.5950079010667
2014-01-06 18:15:00,679.9934749140222
2014-01-06 18:30:00,690.3024453150445
2014-01-06 18:45:00,687.9816073801888
2014-01-06 19:00:00,645.259678036911
2014-01-06 19:15:00,661.5121510856889
2014-01-06 19:30:00,661.9000542541667
2014-01-06 19:45:00,674.3655587696445
2014-01-06 20:00:00,693.070368230989
2014-01-06 20:15:00,660.2103898884001
2014-01-06 20:30:00,681.6108026941555
2014-01-06 20:45:00,698.1591043407335
2014-01-06 21:00:00,698.4286788207778
2014-01-06 21:15:00,710.0000418406
2014-01-06 21:30:00,697.5411078142777
2014-01-06 21:45:00,686.7324198812445
2014-01-06 22:00:00,737.5213474837666
2014-01-06 22:15:00,711.143994010711
2014-01-06 22:30:00,703.8593030388778
2014-01-06 22:45:00,738.2445565112778
2014-01-06 23:00:00,690.0920807304556
2014-01-06 23:15:00,690.7232313394888
2014-01-06 23:30:00,724.3852511292222
2014-01-06 23:45:00,694.7732011313444
2014-01-07 00:00:00,708.8231605909555
2014-01-07 00:15:00,685.8842987870223
2014-01-07 00:30:00,656.9362220921555
2014-01-07 00:45:00,683.4779928843556
2014-01-07 01:00:00,638.2840276052555
2014-01-07 01:15:00,623.7672738292778
2014-01-07 01:30:00,625.9040483977777
2014-01-07 01:45:00,588.3760670995778
2014-01-07 02:00:00,578.0078841139446
2014-01-07 02:15:00,553.6686337222666
2014-01-07 02:30:00,525.1676646720223
2014-01-07 02:45:00,549.3425426207111
2014-01-07 03:00:00,545.8448432281666
2014-01-07 03:15:00,516.8967966173111
2014-01-07 03:30:00,513.1492654105556
2014-01-07 03:45:00,470.0394527779
2014-01-07 04:00:00,461.2228833333889
2014-01-07 04:15:00,484.1683082069
2014-01-07 04:30:00,439.34910993827776
2014-01-07 04:45:00,425.27284340117785
2014-01-07 05:00:00,467.9158549476445
2014-01-07 05:15:00,438.37606610134446
2014-01-07 05:30:00,391.8146052929556
2014-01-07 05:45:00,401.27547799508886
2014-01-07 06:00:00,371.5516123257889
2014-01-07 06:15:00,367.3767263454222
2014-01-07 06:30:00,402.2222196170222
2014-01-07 06:45:00,359.15187434942226
2014-01-07 07:00:00,405.20052560567774
2014-01-07 07:15:00,426.0420723073
2014-01-07 07:30:00,408.8691636719444
2014-01-07 07:45:00,411.1571251718
2014-01-07 08:00:00,372.91256475548886
2014-01-07 08:15:00,325.8185322696445
2014-01-07 08:30:00,351.01907981606666
2014-01-07 08:45:00,348.30375542664444
2014-01-07 09:00:00,344.9835522152111
2014-01-07 09:15:00,384.63512126559993
2014-01-07 09:30:00,362.3800104589556
2014-01-07 09:45:00,395.6870532540222
2014-01-07 10:00:00,457.4227541224777
2014-01-07 10:15:00,486.5877746977
2014-01-07 10:30:00,504.8323574226666
2014-01-07 10:45:00,509.4871873287333
2014-01-07 11:00:00,509.6252591590999
2014-01-07 11:15:00,565.0953322477001
2014-01-07 11:30:00,544.7600319004111
2014-01-07 11:45:00,523.1426835960557
2014-01-07 12:00:00,549.6909939655555
2014-01-07 12:15:00,525.9697695325889
2014-01-07 12:30:00,501.183445529
2014-01-07 12:45:00,556.2393218751333
2014-01-07 13:00:00,526.1604281680444
2014-01-07 13:15:00,524.0105368059777
2014-01-07 13:30:00,585.1939475258888
2014-01-07 13:45:00,560.5259723074
2014-01-07 14:00:00,546.1735709194222
2014-01-07 14:15:00,566.6535061622
2014-01-07 14:30:00,566.9690960934555
2014-01-07 14:45:00,590.7363518226
2014-01-07 15:00:00,612.2156448823112
2014-01-07 15:15:00,627.6199890198778
2014-01-07 15:30:00,682.2551003046223
2014-01-07 15:45:00,692.9125654536224
2014-01-07 16:00:00,656.2919273467445
2014-01-07 16:15:00,659.1979023026777
2014-01-07 16:30:00,628.5470096358112
2014-01-07 16:45:00,579.4280187511889
2014-01-07 17:00:00,591.5384716998557
2014-01-07 17:15:00,586.1012437927222
2014-01-07 17:30:00,571.9921062057333
2014-01-07 17:45:00,611.5910673187667
2014-01-07 18:00:00,598.1985602420889
2014-01-07 18:15:00,619.5726487000445
2014-01-07 18:30:00,642.5114966578777
2014-01-07 18:45:00,631.3412181417
2014-01-07 19:00:00,666.7192660592001
2014-01-07 19:15:00,659.7435853296112
2014-01-07 19:30:00,640.1051796871333
2014-01-07 19:45:00,661.2557444452667
2014-01-07 20:00:00,653.1821053386556
2014-01-07 20:15:00,629.2439293409333
2014-01-07 20:30:00,664.0039361992334
2014-01-07 20:45:00,649.0203630192111
2014-01-07 21:00:00,677.3438665815333
2014-01-07 21:15:00,708.7179559045888
2014-01-07 21:30:00,654.0762611115001
2014-01-07 21:45:00,628.6653592453222
2014-01-07 22:00:00,687.5542540820111
2014-01-07 22:15:00,672.4260381092001
2014-01-07 22:30:00,688.159130297689
2014-01-07 22:45:00,713.7869785601667
2014-01-07 23:00:00,652.3208408430668
