DateTime,wind
2014-01-02 00:30:00,1.550625
2014-01-02 00:40:00,1.717665
2014-01-02 00:50:00,1.734405
2014-01-02 01:00:00,2.26126
2014-01-02 01:10:00,2.34054
2014-01-02 01:20:00,2.02366
2014-01-02 01:30:00,2.186593
2014-01-02 01:40:00,2.042287
2014-01-02 01:50:00,2.094094
2014-01-02 02:00:00,2.4832379999999996
2014-01-02 02:10:00,2.666444
2014-01-02 02:20:00,2.625796
2014-01-02 02:30:00,2.5117559999999997
2014-01-02 02:40:00,2.593919
2014-01-02 02:50:00,2.365704
2014-01-02 03:00:00,2.282893
2014-01-02 03:10:00,2.2577979999999997
2014-01-02 03:20:00,2.164424
2014-01-02 03:30:00,2.7283069999999996
2014-01-02 03:40:00,2.9323829999999997
2014-01-02 03:50:00,2.956248
2014-01-02 04:00:00,2.715773
2014-01-02 04:10:00,2.591278
2014-01-02 04:20:00,2.545242
2014-01-02 04:30:00,3.339081
2014-01-02 04:40:00,3.601804
2014-01-02 04:50:00,3.540171
2014-01-02 05:00:00,3.433208
2014-01-02 05:10:00,3.389809
2014-01-02 05:20:00,3.5143899999999997
2014-01-02 05:30:00,3.6019859999999997
2014-01-02 05:40:00,3.601583
2014-01-02 05:50:00,3.60198
2014-01-02 06:00:00,3.602078
2014-01-02 06:10:00,3.601842
2014-01-02 06:20:00,3.6016999999999997
2014-01-02 06:30:00,3.60157
2014-01-02 06:40:00,3.6014749999999998
2014-01-02 06:50:00,3.6014749999999998
2014-01-02 07:00:00,3.602002
2014-01-02 07:10:00,3.601764
2014-01-02 07:20:00,3.601713
2014-01-02 07:30:00,3.601405
2014-01-02 07:40:00,3.6015520000000003
2014-01-02 07:50:00,3.602241
2014-01-02 08:00:00,3.601593
2014-01-02 08:10:00,3.601524
2014-01-02 08:20:00,3.60161
2014-01-02 08:30:00,3.601746
2014-01-02 08:40:00,3.601429
2014-01-02 08:50:00,3.6017390000000002
2014-01-02 09:00:00,3.601169
2014-01-02 09:10:00,3.601125
2014-01-02 09:20:00,3.6017289999999997
2014-01-02 09:30:00,3.600243
2014-01-02 09:40:00,3.6015
2014-01-02 09:50:00,3.602636
2014-01-02 10:00:00,3.600846
2014-01-02 10:10:00,3.6026770000000004
2014-01-02 10:20:00,3.6019360000000002
2014-01-02 10:30:00,3.602074
2014-01-02 10:40:00,3.602043
2014-01-02 10:50:00,3.600987
2014-01-02 11:00:00,3.601801
2014-01-02 11:10:00,3.6012150000000003
2014-01-02 11:20:00,3.6017550000000003
2014-01-02 11:30:00,3.6015590000000004
2014-01-02 11:40:00,3.6023020000000003
2014-01-02 11:50:00,3.601875
2014-01-02 12:00:00,3.600723
2014-01-02 12:10:00,3.601742
2014-01-02 12:20:00,3.6019989999999997
2014-01-02 12:30:00,3.6015349999999997
2014-01-02 12:40:00,3.602319
2014-01-02 12:50:00,3.6021739999999998
2014-01-02 13:00:00,3.601817
2014-01-02 13:10:00,3.601415
2014-01-02 13:20:00,3.602262
2014-01-02 13:30:00,3.601456
2014-01-02 13:40:00,3.602183
2014-01-02 13:50:00,3.600679
2014-01-02 14:00:00,3.601616
2014-01-02 14:10:00,3.60174
2014-01-02 14:20:00,3.6021889999999996
2014-01-02 14:30:00,3.601945
2014-01-02 14:40:00,3.6011550000000003
2014-01-02 14:50:00,3.601694
2014-01-02 15:00:00,3.6019699999999997
2014-01-02 15:10:00,3.601047
2014-01-02 15:20:00,3.601938
2014-01-02 15:30:00,3.602717
2014-01-02 15:40:00,3.602019
2014-01-02 15:50:00,3.601642
2014-01-02 16:00:00,3.601788
2014-01-02 16:10:00,3.6018359999999996
2014-01-02 16:20:00,3.601311
2014-01-02 16:30:00,3.601841
2014-01-02 16:40:00,3.601935
2014-01-02 16:50:00,3.601516
2014-01-02 17:00:00,3.601725
2014-01-02 17:10:00,3.6008899999999997
2014-01-02 17:20:00,3.601441
2014-01-02 17:30:00,3.601267
2014-01-02 17:40:00,3.6016999999999997
2014-01-02 17:50:00,3.601754
2014-01-02 18:00:00,3.601907
2014-01-02 18:10:00,3.6014299999999997
2014-01-02 18:20:00,3.60181
2014-01-02 18:30:00,3.6014909999999998
2014-01-02 18:40:00,3.6018939999999997
